,transaction_id,date,user_id,card_id,amount,use_chip,merchant_id,merchant_state,zip,user_age,gender,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,has_chip,num_cards_issued,credit_limit,Is_fraud
443,7475839,2010-01-01 07:11:00,464,3233,54.63 ,Online Transaction,39021,CA,4784,36,Male,33078.0,67444.0,93513.0,850,1,Amex,Credit,True,2,18000.0,No
444,7475840,2010-01-01 07:11:00,1067,3382,1.99 ,Swipe Transaction,40041,KS,5411,76,Male,24531.0,41790.0,24676.0,719,5,Mastercard,Debit,True,2,14576.0,No
445,7475841,2010-01-01 07:11:00,1248,5787,72.85 ,Swipe Transaction,73661,OK,7995,51,Female,21278.0,43386.0,2192.0,698,3,Amex,Credit,True,1,9600.0,No
446,7475842,2010-01-01 07:11:00,1809,5830,5.24 ,Swipe Transaction,30928,VA,5541,42,Female,35905.0,73208.0,115827.0,664,6,Mastercard,Debit,True,2,18089.0,Yes
447,7475843,2010-01-01 07:11:00,1923,2041,2.39 ,Swipe Transaction,75781,MO,5411,42,Male,17222.0,35119.0,57463.0,850,3,Discover,Credit,False,1,11400.0,Yes
448,7475844,2010-01-01 07:12:00,176,2603,9.42 ,Swipe Transaction,61195,GA,5541,45,Female,25586.0,52172.0,66085.0,667,4,Mastercard,Debit,True,2,34799.0,No
449,7475845,2010-01-01 07:12:00,997,5046,19.64 ,Swipe Transaction,83070,CA,4121,57,Female,26957.0,54963.0,105623.0,675,4,Discover,Credit,True,1,11200.0,No
450,7475846,2010-01-01 07:12:00,1245,4498,156.29 ,Swipe Transaction,82981,VA,5912,54,Female,21040.0,42900.0,111007.0,802,6,Mastercard,Debit,True,1,6631.0,No
451,7475847,2010-01-01 07:12:00,1899,5969,8.03 ,Swipe Transaction,99695,WA,5411,31,Female,28037.0,57166.0,111755.0,737,2,Mastercard,Debit (Prepaid),True,1,64.0,No
452,7475848,2010-01-01 07:13:00,997,5825,1.45 ,Swipe Transaction,14528,CA,5499,57,Female,26957.0,54963.0,105623.0,675,4,Amex,Credit,True,1,5900.0,Yes
453,7475849,2010-01-01 07:13:00,1406,3883,1.31 ,Swipe Transaction,67296,OK,5912,36,Male,11633.0,23718.0,1386.0,712,2,Mastercard,Credit,True,1,6100.0,No
454,7475850,2010-01-01 07:13:00,1484,3209,0.48 ,Swipe Transaction,59935,AZ,5499,92,Female,30818.0,57732.0,2261.0,726,6,Mastercard,Credit,True,2,17200.0,No
455,7475851,2010-01-01 07:13:00,1827,4546,16.03 ,Online Transaction,85247,CA,5815,59,Male,22727.0,46341.0,78610.0,686,6,Amex,Credit,True,1,10400.0,Yes
456,7475852,2010-01-01 07:14:00,46,2925,78.14 ,Swipe Transaction,50867,NY,5541,62,Male,26481.0,53996.0,98211.0,632,4,Mastercard,Debit,True,2,8037.0,No
457,7475854,2010-01-01 07:15:00,827,2836,149.43 ,Online Transaction,73186,CA,4814,61,Female,15194.0,30984.0,39222.0,616,4,Visa,Credit,True,1,6800.0,No
458,7475855,2010-01-01 07:15:00,1305,2026,94.00,Swipe Transaction,22204,TN,5541,46,Female,19115.0,38971.0,0.0,784,3,Mastercard,Debit,True,1,18118.0,No
459,7475856,2010-01-01 07:15:00,1512,3689,1.72 ,Swipe Transaction,14528,IN,5499,44,Male,32865.0,67008.0,81402.0,778,8,Mastercard,Debit,False,2,52179.0,No
460,7475857,2010-01-01 07:15:00,1873,4110,46.51 ,Online Transaction,41122,CA,4784,51,Female,16823.0,34302.0,84935.0,651,3,Mastercard,Debit,True,2,20042.0,No
461,7475858,2010-01-01 07:16:00,1433,203,144.70 ,Swipe Transaction,47456,AL,7996,73,Male,25381.0,48060.0,17440.0,581,3,Mastercard,Debit,True,1,4534.0,Yes
462,7475859,2010-01-01 07:16:00,1595,2472,6.77 ,Swipe Transaction,50783,NY,5411,47,Female,25537.0,52063.0,87549.0,753,2,Visa,Credit,True,1,12700.0,Yes
463,7475860,2010-01-01 07:16:00,1629,4290,3.23 ,Swipe Transaction,59935,FL,5499,42,Female,14430.0,29422.0,58679.0,598,1,Mastercard,Debit,True,2,18776.0,No
464,7475861,2010-01-01 07:17:00,203,5375,103.92 ,Swipe Transaction,81833,SC,5912,58,Female,14864.0,30305.0,23392.0,776,3,Mastercard,Credit,False,1,7300.0,Yes
465,7475862,2010-01-01 07:17:00,563,5074,45.15 ,Online Transaction,39021,CA,4784,70,Male,24725.0,49531.0,6707.0,737,6,Mastercard,Debit,True,1,23231.0,No
466,7475863,2010-01-01 07:17:00,1362,0,94.58 ,Swipe Transaction,59935,MD,5499,58,Male,35563.0,72510.0,44317.0,727,4,Amex,Credit,True,2,33900.0,No
467,7475864,2010-01-01 07:17:00,1534,4250,5.35 ,Swipe Transaction,93508,NJ,5411,36,Male,39626.0,80794.0,3867.0,803,2,Mastercard,Debit,True,1,26136.0,Yes
468,7475865,2010-01-01 07:17:00,1687,2509,24.82 ,Online Transaction,16798,CA,4121,70,Female,24485.0,40189.0,24169.0,621,1,Mastercard,Debit,True,2,2450.0,Yes
469,7475867,2010-01-01 07:18:00,60,2799,39.63 ,Swipe Transaction,83434,NY,7538,47,Female,16703.0,34057.0,59247.0,655,4,Mastercard,Debit,True,1,11159.0,Yes
470,7475868,2010-01-01 07:18:00,128,5048,1.78 ,Swipe Transaction,17493,TX,5812,40,Female,15389.0,31377.0,59615.0,722,2,Mastercard,Debit,True,2,13601.0,Yes
471,7475869,2010-01-01 07:18:00,1774,4516,60.00 ,Swipe Transaction,27092,MN,4829,52,Male,20662.0,42129.0,101742.0,758,4,Visa,Debit,True,1,14546.0,No
472,7475870,2010-01-01 07:19:00,141,3028,41.64 ,Swipe Transaction,69410,TX,5655,70,Male,17356.0,23082.0,23406.0,638,5,Visa,Credit,True,2,6400.0,No
473,7475871,2010-01-01 07:19:00,1156,175,180.00 ,Swipe Transaction,27092,NJ,4829,56,Female,137428.0,280199.0,91367.0,752,5,Visa,Credit,True,1,61100.0,No
474,7475872,2010-01-01 07:19:00,1398,216,33.66 ,Online Transaction,39021,CA,4784,52,Male,34756.0,70862.0,16595.0,745,5,Visa,Debit,True,1,23392.0,No
475,7475873,2010-01-01 07:20:00,437,3271,90.00,Swipe Transaction,61195,MD,5541,46,Female,35645.0,72670.0,28915.0,718,3,Mastercard,Debit,True,2,27687.0,No
476,7475874,2010-01-01 07:20:00,1075,3287,18.99 ,Swipe Transaction,12614,KY,4121,36,Female,25258.0,51500.0,102286.0,672,3,Mastercard,Debit,True,1,29964.0,No
477,7475875,2010-01-01 07:20:00,1261,4121,42.57 ,Online Transaction,73186,CA,4814,58,Male,33737.0,68787.0,171854.0,527,1,Visa,Debit,True,1,27091.0,Yes
478,7475876,2010-01-01 07:20:00,1382,2838,64.00,Swipe Transaction,59935,TX,5499,58,Male,12693.0,25883.0,44404.0,706,4,Mastercard,Debit,True,2,11415.0,Yes
479,7475877,2010-01-01 07:20:00,1910,3288,10.22 ,Swipe Transaction,25887,FL,5814,49,Male,17590.0,35868.0,48465.0,562,4,Mastercard,Debit,True,1,10764.0,No
480,7475878,2010-01-01 07:21:00,148,5851,8.60 ,Swipe Transaction,43293,NH,5499,62,Male,18972.0,38681.0,113190.0,663,5,Discover,Credit,True,1,17400.0,No
481,7475879,2010-01-01 07:21:00,954,5586,60.00 ,Swipe Transaction,27092,CA,4829,51,Male,18619.0,37963.0,102716.0,772,4,Visa,Debit,True,1,24104.0,Yes
482,7475880,2010-01-01 07:21:00,1969,5549,2.24 ,Swipe Transaction,21842,FL,5411,84,Male,29583.0,44690.0,2249.0,733,5,Visa,Debit,True,2,32809.0,No
483,7475881,2010-01-01 07:22:00,843,184,37.54 ,Swipe Transaction,89462,IN,5300,35,Male,13891.0,28325.0,38658.0,822,6,Visa,Debit,True,2,10495.0,No
484,7475882,2010-01-01 07:22:00,1424,4710,72.00 ,Swipe Transaction,59935,AZ,5499,101,Female,13086.0,15348.0,1396.0,761,4,Mastercard,Credit,True,2,8000.0,No
485,7475884,2010-01-01 07:23:00,53,3267,103.29 ,Swipe Transaction,30286,CA,4814,49,Female,19471.0,39700.0,59062.0,701,3,Amex,Credit,True,1,14800.0,No
486,7475885,2010-01-01 07:23:00,704,2945,4.64 ,Swipe Transaction,69972,NY,5814,51,Female,55274.0,112695.0,35135.0,840,6,Visa,Debit,True,1,65540.0,Yes
487,7475886,2010-01-01 07:23:00,1296,3665,17.51 ,Online Transaction,39021,CA,4784,60,Female,22896.0,46683.0,93126.0,788,5,Mastercard,Debit,True,2,4317.0,No
488,7475887,2010-01-01 07:23:00,1356,4752,1.50 ,Swipe Transaction,20986,WI,5411,84,Male,19196.0,26676.0,1370.0,733,5,Visa,Credit,True,2,8100.0,No
489,7475888,2010-01-01 07:24:00,655,2133,1.69 ,Swipe Transaction,94761,OH,5812,49,Female,14880.0,30340.0,64661.0,552,3,Visa,Debit,True,2,9285.0,No
490,7475889,2010-01-01 07:24:00,843,184,44.26 ,Swipe Transaction,89462,IN,5300,35,Male,13891.0,28325.0,38658.0,822,6,Visa,Debit,True,2,10495.0,No
491,7475890,2010-01-01 07:24:00,987,4146,32.78 ,Online Transaction,39021,CA,4784,52,Male,30179.0,61532.0,26832.0,683,4,Visa,Debit,True,1,18912.0,Yes
492,7475892,2010-01-01 07:25:00,46,2925,73.00 ,Swipe Transaction,50867,NY,5541,62,Male,26481.0,53996.0,98211.0,632,4,Mastercard,Debit,True,2,8037.0,No
493,7475893,2010-01-01 07:25:00,437,3271,71.52 ,Swipe Transaction,61195,MD,5541,46,Female,35645.0,72670.0,28915.0,718,3,Mastercard,Debit,True,2,27687.0,Yes
494,7475895,2010-01-01 07:25:00,1435,4294,70.92 ,Swipe Transaction,27601,GA,7538,41,Female,45132.0,92017.0,157723.0,703,3,Mastercard,Credit,True,2,23500.0,Yes
495,7475896,2010-01-01 07:26:00,757,4175,140.00 ,Swipe Transaction,27092,NY,4829,62,Female,22674.0,46232.0,68957.0,691,4,Mastercard,Debit,True,2,447.0,Yes
496,7475897,2010-01-01 07:26:00,1286,5798,1.20 ,Swipe Transaction,12322,NY,5812,53,Female,30202.0,61578.0,85383.0,602,2,Visa,Debit,True,2,27727.0,No
497,7475898,2010-01-01 07:26:00,1424,4710,23.95 ,Swipe Transaction,59935,AZ,5499,101,Female,13086.0,15348.0,1396.0,761,4,Mastercard,Credit,True,2,8000.0,No
498,7475900,2010-01-01 07:26:00,1618,3031,11.40 ,Swipe Transaction,50783,NY,5411,53,Male,34646.0,70634.0,155651.0,682,4,Visa,Debit,True,1,26608.0,No
499,7475902,2010-01-01 07:27:00,356,3251,5.60 ,Swipe Transaction,25887,FL,5814,50,Female,20315.0,41420.0,0.0,691,5,Mastercard,Debit,True,2,14100.0,No
500,7475903,2010-01-01 07:27:00,519,3380,3.36 ,Swipe Transaction,28395,NV,5541,57,Female,19377.0,39508.0,18870.0,770,4,Mastercard,Debit,True,1,12353.0,No
501,7475904,2010-01-01 07:27:00,1357,2990,3.47 ,Online Transaction,88998,CA,4784,75,Female,16941.0,11410.0,0.0,812,7,Visa,Debit,True,1,12833.0,No
502,7475905,2010-01-01 07:27:00,1382,2838,61.28 ,Swipe Transaction,59935,TX,5499,58,Male,12693.0,25883.0,44404.0,706,4,Mastercard,Debit,True,2,11415.0,Yes
503,7475907,2010-01-01 07:28:00,1369,5792,0.93 ,Swipe Transaction,72351,IN,5541,59,Female,17585.0,35854.0,49101.0,850,2,Mastercard,Debit,True,2,14716.0,Yes
504,7475909,2010-01-01 07:28:00,1562,2976,1.19 ,Swipe Transaction,86438,OK,5499,38,Female,12517.0,25524.0,69401.0,759,3,Mastercard,Credit,True,2,8100.0,No
505,7475910,2010-01-01 07:28:00,1857,5089,140.00 ,Swipe Transaction,27092,NJ,4829,32,Male,47698.0,97248.0,197100.0,775,5,Mastercard,Credit,True,1,27700.0,No
506,7475911,2010-01-01 07:29:00,1102,2822,4.42 ,Swipe Transaction,75781,OK,5411,49,Female,46461.0,94733.0,0.0,707,5,Amex,Credit,True,1,26900.0,No
507,7475912,2010-01-01 07:29:00,1962,2126,24.26 ,Swipe Transaction,91514,IL,5812,34,Male,45307.0,92375.0,156949.0,712,5,Mastercard,Debit,True,2,19789.0,No
508,7475913,2010-01-01 07:30:00,1067,1063,2.04 ,Swipe Transaction,20519,KS,5942,76,Male,24531.0,41790.0,24676.0,719,5,Visa,Credit,False,1,11200.0,Yes
509,7475914,2010-01-01 07:30:00,1314,2911,6.46 ,Swipe Transaction,72158,TX,5411,43,Male,19325.0,39404.0,71859.0,723,5,Visa,Credit,True,2,10100.0,No
510,7475916,2010-01-01 07:32:00,126,5497,10.82 ,Swipe Transaction,61195,AR,5541,63,Male,13047.0,26600.0,0.0,799,4,Mastercard,Debit,True,1,13555.0,No
511,7475918,2010-01-01 07:33:00,447,3865,118.28 ,Online Transaction,59350,CA,7922,79,Male,19131.0,30977.0,21507.0,796,5,Visa,Debit,True,1,6611.0,Yes
512,7475919,2010-01-01 07:33:00,987,4146,6.17 ,Swipe Transaction,29209,MD,5411,52,Male,30179.0,61532.0,26832.0,683,4,Visa,Debit,True,1,18912.0,Yes
513,7475920,2010-01-01 07:33:00,1221,4561,52.12 ,Swipe Transaction,36934,NY,7538,64,Female,15079.0,30747.0,51667.0,850,4,Visa,Credit,True,1,8500.0,No
514,7475921,2010-01-01 07:33:00,1296,67,24.63 ,Online Transaction,39021,CA,4784,60,Female,22896.0,46683.0,93126.0,788,5,Mastercard,Credit,True,2,15500.0,No
515,7475922,2010-01-01 07:33:00,1575,224,0.71 ,Swipe Transaction,14528,FL,5499,51,Female,28272.0,57646.0,127892.0,724,4,Mastercard,Debit,True,1,23016.0,No
516,7475923,2010-01-01 07:34:00,110,4103,78.00 ,Swipe Transaction,61195,TX,5541,52,Female,25594.0,52186.0,42852.0,737,4,Visa,Debit,True,2,576.0,No
517,7475926,2010-01-01 07:34:00,1444,5965,78.32 ,Swipe Transaction,60569,NY,5300,64,Male,32805.0,66885.0,144703.0,698,7,Mastercard,Debit,True,1,22886.0,No
518,7475927,2010-01-01 07:34:00,1963,3317,21.98 ,Online Transaction,16798,CA,4121,98,Male,26137.0,33869.0,370.0,821,7,Mastercard,Debit,True,1,25297.0,Yes
519,7475929,2010-01-01 07:35:00,1107,2872,2.54 ,Swipe Transaction,75936,NY,5814,71,Female,18323.0,40516.0,6908.0,698,5,Visa,Debit (Prepaid),True,2,102.0,No
520,7475930,2010-01-01 07:35:00,1772,5918,98.00 ,Swipe Transaction,43293,CA,5499,47,Male,24603.0,50163.0,97188.0,761,4,Visa,Credit,True,2,12800.0,No
521,7475932,2010-01-01 07:36:00,1128,4583,44.13 ,Swipe Transaction,32175,VT,7538,47,Male,16976.0,34606.0,23909.0,680,5,Visa,Credit,True,2,8600.0,No
522,7475933,2010-01-01 07:36:00,1764,2118,3.38 ,Swipe Transaction,20519,MI,5942,59,Male,15472.0,31550.0,26738.0,710,3,Mastercard,Credit,True,1,8900.0,Yes
523,7475934,2010-01-01 07:37:00,252,3788,0.82 ,Swipe Transaction,20519,OH,5942,67,Male,17161.0,34985.0,29409.0,723,6,Visa,Debit,False,2,14911.0,No
524,7475935,2010-01-01 07:37:00,319,248,104.81 ,Swipe Transaction,9263,CA,5912,67,Male,17683.0,28357.0,10400.0,628,2,Visa,Credit,True,2,6800.0,No
525,7475936,2010-01-01 07:37:00,419,3854,2.28 ,Swipe Transaction,55730,CA,5812,60,Male,16448.0,33540.0,74530.0,734,5,Mastercard,Credit,True,2,8800.0,No
526,7475938,2010-01-01 07:37:00,987,5090,32.28 ,Online Transaction,39021,CA,4784,52,Male,30179.0,61532.0,26832.0,683,4,Mastercard,Debit,True,1,23021.0,No
527,7475939,2010-01-01 07:37:00,1022,2504,93.40 ,Swipe Transaction,51700,NC,5300,47,Female,17595.0,35876.0,50190.0,635,3,Mastercard,Credit,True,1,10300.0,Yes
528,7475941,2010-01-01 07:37:00,1166,5822,11.87 ,Swipe Transaction,59935,KY,5499,44,Female,19569.0,39898.0,43630.0,682,3,Visa,Debit,True,2,23737.0,No
529,7475940,2010-01-01 07:37:00,1166,5822,55.00 ,Swipe Transaction,59935,KY,5499,44,Female,19569.0,39898.0,43630.0,682,3,Visa,Debit,True,2,23737.0,Yes
530,7475942,2010-01-01 07:37:00,1772,5918,98.00,Swipe Transaction,43293,CA,5499,47,Male,24603.0,50163.0,97188.0,761,4,Visa,Credit,True,2,12800.0,Yes
531,7475944,2010-01-01 07:38:00,711,4689,2.57 ,Swipe Transaction,25887,IL,5814,39,Male,20056.0,40894.0,51844.0,657,1,Visa,Debit,True,2,9562.0,Yes
532,7475947,2010-01-01 07:38:00,1422,4983,109.61 ,Swipe Transaction,65795,NC,5655,66,Female,18340.0,36052.0,6602.0,767,4,Discover,Credit,True,2,9300.0,Yes
533,7475948,2010-01-01 07:39:00,472,3826,64.00,Swipe Transaction,61195,IL,5541,50,Male,22578.0,46039.0,79738.0,672,4,Visa,Credit,True,2,11300.0,No
534,7475951,2010-01-01 07:39:00,1357,4611,6.23 ,Online Transaction,88998,CA,4784,75,Female,16941.0,11410.0,0.0,812,7,Mastercard,Debit (Prepaid),True,1,100.0,No
535,7475952,2010-01-01 07:39:00,1479,1139,3.76 ,Swipe Transaction,55900,GA,5812,32,Male,13059.0,26631.0,33950.0,805,1,Mastercard,Credit,True,1,2800.0,No
536,7475953,2010-01-01 07:39:00,1735,3336,3.49 ,Swipe Transaction,22938,FL,5812,56,Male,17942.0,36583.0,56310.0,614,6,Visa,Debit,True,2,7320.0,Yes
537,7475954,2010-01-01 07:40:00,354,4518,52.80 ,Swipe Transaction,13646,CO,7538,77,Female,22185.0,31942.0,11845.0,713,6,Mastercard,Debit,True,1,35681.0,Yes
538,7475955,2010-01-01 07:40:00,615,1128,1.60 ,Swipe Transaction,19590,TX,5812,35,Female,21956.0,44766.0,68989.0,713,2,Visa,Debit,True,1,15338.0,No
539,7475956,2010-01-01 07:41:00,53,3267,20.00 ,Online Transaction,15143,CA,4784,49,Female,19471.0,39700.0,59062.0,701,3,Amex,Credit,True,1,14800.0,No
540,7475957,2010-01-01 07:41:00,1840,3322,1.76 ,Swipe Transaction,50783,OR,5411,46,Female,21702.0,44249.0,103229.0,706,5,Mastercard,Debit,True,2,21701.0,Yes
541,7475959,2010-01-01 07:42:00,110,4103,75.08 ,Swipe Transaction,61195,TX,5541,52,Female,25594.0,52186.0,42852.0,737,4,Visa,Debit,True,2,576.0,No
542,7475960,2010-01-01 07:42:00,909,4663,51.00 ,Swipe Transaction,59935,WA,5499,38,Male,24044.0,49023.0,66148.0,583,5,Mastercard,Debit,True,2,3934.0,Yes
543,7475961,2010-01-01 07:42:00,1210,4606,37.69 ,Swipe Transaction,60569,PA,5300,32,Male,16935.0,34531.0,60156.0,703,4,Mastercard,Debit,True,1,10589.0,No
544,7475962,2010-01-01 07:42:00,1500,5034,5.40 ,Swipe Transaction,57885,CA,5411,53,Male,25949.0,52904.0,144534.0,680,4,Visa,Debit,True,2,18494.0,Yes
545,7475963,2010-01-01 07:43:00,909,4663,51.00,Swipe Transaction,59935,WA,5499,38,Male,24044.0,49023.0,66148.0,583,5,Mastercard,Debit,True,2,3934.0,Yes
546,7475964,2010-01-01 07:43:00,1028,139,55.12 ,Online Transaction,96246,CA,4784,50,Male,39789.0,81122.0,112394.0,682,5,Visa,Credit,True,1,24600.0,No
547,7475965,2010-01-01 07:43:00,1144,5153,2.85 ,Swipe Transaction,20192,TX,5411,57,Female,14959.0,30495.0,70825.0,773,4,Mastercard,Debit,True,2,16109.0,No
548,7475969,2010-01-01 07:44:00,1435,4294,13.93 ,Online Transaction,16798,CA,4121,41,Female,45132.0,92017.0,157723.0,703,3,Mastercard,Credit,True,2,23500.0,No
549,7475970,2010-01-01 07:44:00,1897,4948,6.15 ,Swipe Transaction,106,NY,5411,38,Male,51032.0,104049.0,247623.0,741,2,Mastercard,Debit,True,1,51302.0,No
550,7475971,2010-01-01 07:45:00,142,1046,0.87 ,Swipe Transaction,86438,TX,5499,59,Female,25399.0,51788.0,77642.0,675,2,Visa,Debit,True,2,2284.0,No
551,7475973,2010-01-01 07:45:00,1190,4508,54.47 ,Online Transaction,38958,CA,7801,49,Female,21769.0,44383.0,42369.0,707,7,Visa,Debit,True,2,4653.0,No
552,7475974,2010-01-01 07:46:00,106,1037,4.15 ,Swipe Transaction,30928,IN,5541,52,Male,14691.0,29957.0,60321.0,624,5,Mastercard,Debit,True,2,11154.0,Yes
553,7475975,2010-01-01 07:46:00,150,2505,4.50 ,Swipe Transaction,69972,VA,5814,51,Female,35062.0,71490.0,0.0,782,3,Mastercard,Debit,True,2,16872.0,No
554,7475977,2010-01-01 07:46:00,573,3268,7.59 ,Swipe Transaction,23866,GA,5812,52,Male,14717.0,30011.0,84166.0,589,1,Amex,Credit,True,2,3400.0,Yes
555,7475978,2010-01-01 07:46:00,668,3758,40.00 ,Swipe Transaction,27092,GA,4829,87,Female,13263.0,16342.0,1758.0,747,5,Mastercard,Debit,False,2,10538.0,No
556,7475979,2010-01-01 07:46:00,1072,201,2.25 ,Swipe Transaction,27583,MA,5411,48,Female,19627.0,40017.0,75377.0,648,1,Mastercard,Debit,False,1,6326.0,No
557,7475980,2010-01-01 07:46:00,1147,2042,22.40 ,Swipe Transaction,25408,TX,5812,80,Male,46827.0,104692.0,6955.0,704,2,Mastercard,Debit,False,2,18050.0,No
558,7475981,2010-01-01 07:47:00,291,169,0.23 ,Swipe Transaction,44578,GA,5812,64,Female,19818.0,40407.0,62695.0,793,3,Mastercard,Debit (Prepaid),True,2,52.0,No
559,7475983,2010-01-01 07:47:00,1176,5003,31.28 ,Online Transaction,39021,CA,4784,39,Male,28126.0,57348.0,119230.0,527,3,Mastercard,Debit,True,2,47833.0,No
560,7475984,2010-01-01 07:47:00,1344,1027,9.80 ,Swipe Transaction,13523,MI,5310,61,Male,22974.0,46843.0,66529.0,736,2,Visa,Debit,True,2,22601.0,No
561,7475985,2010-01-01 07:47:00,1567,2916,8.70 ,Swipe Transaction,26788,NY,5812,43,Female,19901.0,40576.0,54011.0,747,2,Visa,Debit,True,2,17559.0,Yes
562,7475986,2010-01-01 07:47:00,1781,3032,2.96 ,Swipe Transaction,91128,NY,5411,29,Male,17681.0,36050.0,45559.0,708,3,Visa,Debit,True,2,4924.0,No
563,7475987,2010-01-01 07:47:00,1963,3317,6.05 ,Swipe Transaction,50783,CA,5411,98,Male,26137.0,33869.0,370.0,821,7,Mastercard,Debit,True,1,25297.0,Yes
564,7475988,2010-01-01 07:48:00,141,4219,55.04 ,Swipe Transaction,69410,TX,5655,70,Male,17356.0,23082.0,23406.0,638,5,Mastercard,Debit,True,1,4729.0,No
565,7475989,2010-01-01 07:48:00,394,4717,0.95 ,Swipe Transaction,79463,CT,5411,52,Male,34138.0,69604.0,47193.0,684,4,Mastercard,Debit,True,1,23310.0,Yes
566,7475991,2010-01-01 07:48:00,1137,3718,1.33 ,Swipe Transaction,49789,NC,5541,52,Male,16410.0,33465.0,98713.0,669,3,Visa,Debit,True,1,13969.0,No
567,7475992,2010-01-01 07:48:00,1772,5918,12.50 ,Swipe Transaction,43293,CA,5499,47,Male,24603.0,50163.0,97188.0,761,4,Visa,Credit,True,2,12800.0,No
568,7475993,2010-01-01 07:48:00,1797,1127,120.00 ,Swipe Transaction,27092,HI,4829,67,Male,24971.0,30962.0,15336.0,743,5,Visa,Debit,True,2,23237.0,Yes
569,7475994,2010-01-01 07:49:00,563,1060,43.83 ,Online Transaction,39021,CA,4784,70,Male,24725.0,49531.0,6707.0,737,6,Visa,Credit,True,2,11800.0,No
570,7475995,2010-01-01 07:49:00,1352,59,86.91 ,Swipe Transaction,84773,MI,5300,65,Female,20035.0,42102.0,9645.0,672,3,Visa,Debit,True,2,12528.0,No
571,7475998,2010-01-01 07:50:00,217,174,22.83 ,Swipe Transaction,79927,IL,5912,42,Male,15221.0,31031.0,21853.0,744,7,Visa,Debit,True,2,22746.0,No
572,7475999,2010-01-01 07:50:00,472,3826,75.79 ,Swipe Transaction,61195,IL,5541,50,Male,22578.0,46039.0,79738.0,672,4,Visa,Credit,True,2,11300.0,Yes
573,7476000,2010-01-01 07:50:00,1166,5822,55.00,Swipe Transaction,59935,KY,5499,44,Female,19569.0,39898.0,43630.0,682,3,Visa,Debit,True,2,23737.0,No
574,7476001,2010-01-01 07:51:00,236,4560,4.72 ,Swipe Transaction,50783,TX,5411,36,Female,79100.0,161276.0,317964.0,540,1,Visa,Debit,True,2,6076.0,Yes
575,7476002,2010-01-01 07:51:00,909,4663,23.58 ,Swipe Transaction,59935,WA,5499,38,Male,24044.0,49023.0,66148.0,583,5,Mastercard,Debit,True,2,3934.0,Yes
576,7476003,2010-01-01 07:51:00,1075,3287,32.86 ,Online Transaction,18563,CA,4121,36,Female,25258.0,51500.0,102286.0,672,3,Mastercard,Debit,True,1,29964.0,Yes
577,7476004,2010-01-01 07:51:00,1190,5358,90.10 ,Online Transaction,38958,CA,7801,49,Female,21769.0,44383.0,42369.0,707,7,Mastercard,Debit,True,2,24272.0,No
578,7476006,2010-01-01 07:52:00,1842,5426,138.83 ,Swipe Transaction,30286,NM,4814,45,Male,15385.0,31373.0,58481.0,637,2,Mastercard,Credit,True,2,1300.0,No
579,7476007,2010-01-01 07:53:00,383,1092,4.43 ,Swipe Transaction,61195,MT,5541,48,Male,16816.0,34287.0,77180.0,760,3,Mastercard,Debit,True,2,13350.0,No
580,7476009,2010-01-01 07:53:00,758,2181,2.00 ,Swipe Transaction,43007,CA,5812,63,Male,21178.0,43180.0,36832.0,764,5,Mastercard,Debit,True,2,5553.0,No
581,7476010,2010-01-01 07:53:00,1579,3830,6.51 ,Swipe Transaction,22204,Mexico,5541,81,Female,18881.0,28594.0,1821.0,728,5,Visa,Debit,True,1,15960.0,No
582,7476011,2010-01-01 07:54:00,62,3369,5.14 ,Swipe Transaction,81833,CA,5912,78,Female,15296.0,22290.0,9235.0,716,6,Visa,Debit,False,1,1559.0,Yes
583,7476012,2010-01-01 07:54:00,110,4103,78.00,Swipe Transaction,61195,TX,5541,52,Female,25594.0,52186.0,42852.0,737,4,Visa,Debit,True,2,576.0,Yes
584,7476013,2010-01-01 07:54:00,472,3826,64.00 ,Swipe Transaction,61195,IL,5541,50,Male,22578.0,46039.0,79738.0,672,4,Visa,Credit,True,2,11300.0,No
585,7476014,2010-01-01 07:54:00,1248,5787,5.66 ,Swipe Transaction,35451,WI,5812,51,Female,21278.0,43386.0,2192.0,698,3,Amex,Credit,True,1,9600.0,No
586,7476015,2010-01-01 07:54:00,1307,111,69.15 ,Online Transaction,15143,CA,4784,52,Female,42685.0,87030.0,156474.0,646,5,Visa,Debit,True,2,17280.0,No
587,7476016,2010-01-01 07:54:00,1558,3750,63.02 ,Online Transaction,39021,CA,4784,47,Female,25172.0,51330.0,106161.0,597,2,Visa,Debit,True,2,10182.0,No
588,7476018,2010-01-01 07:55:00,1712,3291,21.81 ,Online Transaction,47399,CA,5815,82,Female,27814.0,66999.0,3140.0,730,5,Mastercard,Debit,True,1,21205.0,No
589,7476019,2010-01-01 07:56:00,772,3678,4.45 ,Swipe Transaction,50867,OR,5541,62,Female,22599.0,46075.0,139335.0,741,3,Mastercard,Debit (Prepaid),True,2,62.0,No
590,7476020,2010-01-01 07:57:00,1317,5790,4.65 ,Swipe Transaction,68671,NJ,5541,41,Female,15157.0,30910.0,42507.0,749,4,Mastercard,Debit,True,1,9059.0,Yes
591,7476021,2010-01-01 07:57:00,1451,5530,29.91 ,Swipe Transaction,32175,CA,7538,58,Female,20979.0,17078.0,25245.0,719,4,Mastercard,Credit,False,2,6500.0,No
